# File Name: RAWCHECK.txt
# File Size: 2616027     
# File Date: 01/23/2021 12:08:41
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	047	2CO	001	024	ADD	non quia dominamur fidei vestæ, sed adjutores sumus gaudii vestri : nam fide statis.	
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	047	2CO	013	012	MODIFY	Salutate invicem in osculo sancto.	Salutate invicem in osculo sancto. Salutant vos omnes sancti.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	047	2CO	013	013	MODIFY	Salutant vos omnes sancti.	Gratia Domini nostri Jesu Christi, et caritas Dei, et communicatio Sancti Spiritus sit cum omnibus vobis. Amen.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	047	2CO	013	014	ADD	Gratia Domini nostri Jesu Christi, et caritas Dei, et communicatio Sancti Spiritus sit cum omnibus vobis. Amen.	
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	048	GAL	006	007	MODIFY	Nolite errare : Deus non irridetur.  Quæ enim seminaverit homo, hæc et metet.	Nolite errare : Deus non irridetur.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	048	GAL	006	008	MODIFY	Quoniam qui seminat in carne sua, de carne et metet corruptionem : qui autem seminat in spiritu, de spiritu metet vitam æternam.	Quæ enim seminaverit homo, hæc et metet. Quoniam qui seminat in carne sua, de carne et metet corruptionem : qui autem seminat in spiritu, de spiritu metet vitam æternam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	055	2TI	004	008	MODIFY	In reliquo reposita est mihi corona justitiæ, quam reddet mihi Dominus in illa die, justus judex : non solum autem mihi, sed et iis, qui diligunt adventum ejus.	In reliquo reposita est mihi corona justitiæ, quam reddet mihi Dominus in illa die, justus judex : non solum autem mihi, sed et iis, qui diligunt adventum ejus.     Festina ad me venire cito.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	055	2TI	004	009	MODIFY	Festina ad me venire cito.	Demas enim me reliquit, diligens hoc sæculum, et abiit Thessalonicam :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	055	2TI	004	010	MODIFY	Demas enim me reliquit, diligens hoc sæculum, et abiit Thessalonicam: Crescens in Galatiam, Titus in Dalmatiam.	Crescens in Galatiam, Titus in Dalmatiam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	066	REV	020	007	MODIFY	Et cum consummati fuerint mille anni, solvetur Satanas de carcere suo,	Et cum consummati fuerint mille anni, solvetur Satanas de carcere suo, et exibit, et seducet gentes, quæ sunt super quatuor angulos terræ, Gog, et Magog, et congregabit eos in prælium, quorum numerus est sicut arena maris.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	066	REV	020	008	MODIFY	et exibit, et seducet gentes, quæ sunt super quatuor angulos terræ, Gog, et Magog, et congregabit eos in prælium, quorum numerus est sicut arena maris.	Et ascenderunt super latitudinem terræ, et circuierunt castra sanctorum, et civitatem dilectam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	066	REV	020	009	MODIFY	Et ascenderunt super latitudinem terræ, et circuierunt castra sanctorum, et civitatem dilectam.  Et descendit ignis a Deo de cælo, et devoravit eos:	Et descendit ignis a Deo de cælo, et devoravit eos : et diabolus, qui seducebat eos, missus est in stagnum ignis, et sulphuris, ubi et bestia
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	066	REV	020	010	MODIFY	et diabolus, qui seducebat eos, missus est in stagnum ignis, et sulphuris, ubi et bestia et pseudopropheta cruciabuntur die ac nocte in sæcula sæculorum.	et pseudopropheta cruciabuntur die ac nocte in sæcula sæculorum.
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	005	031	MODIFY	Et facti sunt omnes dies Lamech, septingenti septuaginta septem anni, et mortuus est.	Et facti sunt omnes dies Lamech, septingenti septuaginta septem anni, et mortuus est. Noe vero cum quingentorum esset annorum, genuit Sem, Cham, et Iapheth.
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	005	032	ADD	Noe vero cum quingentorum esset annorum, genuit Sem, Cham, et Iapheth.	
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	050	022	MODIFY	Et habitavit in Aegypto cum omni domo patris sui: vixitque centum decem annis.	Et habitavit in Aegypto cum omni domo patris sui: vixitque centum decem annis. Et vidit Ephraim filios usque ad tertiam generationem. Filii quoque Machir filii Manasse nati sunt in genibus Ioseph.
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	050	023	MODIFY	Et vidit Ephraim filios usque ad tertiam generationem. Filii quoque Machir filii Manasse nati sunt in genibus Ioseph.	Quibus transactis, locutus est fratribus suis: Post mortem meam Deus visitabit vos, et ascendere vos faciet de terra ista ad terram quam iuravit Abraham, Isaac, et Iacob.
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	050	024	MODIFY	Quibus transactis, locutus est fratribus suis: Post mortem meam Deus visitabit vos, et ascendere vos faciet de terra ista ad terram quam iuravit Abraham, Isaac, et Iacob.	Cumque adiurasset eos atque dixisset: Deus visitabit vos: asportate ossa mea vobiscum de loco isto:
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	050	025	MODIFY	Cumque adiurasset eos atque dixisset: Deus visitabit vos: asportate ossa mea vobiscum de loco isto:	mortuus est, expletis centum decem vitae suae annis. Et conditus aromatibus, repositus est in loculo in Aegypto.
Holy-Bible---Latin---Vulgata-Sistina	001	GEN	050	026	ADD	mortuus est, expletis centum decem vitae suae annis. Et conditus aromatibus, repositus est in loculo in Aegypto.	
Holy-Bible---Latin---Vulgata-Sistina	003	LEV	026	045	MODIFY	et recordabor foederis mei pristini, quando eduxi eos de Terra Aegypti in conspectu Gentium, ut essem Deus eorum. ego Dominus Deus.	et recordabor foederis mei pristini, quando eduxi eos de Terra Aegypti in conspectu Gentium, ut essem Deus eorum. ego Dominus Deus. Haec sunt iudicia atque praecepta et leges, quas dedit Dominus inter se et inter filios Israel in monte Sinai per manum Moysi.
Holy-Bible---Latin---Vulgata-Sistina	003	LEV	026	046	ADD	Haec sunt iudicia atque praecepta et leges, quas dedit Dominus inter se et inter filios Israel in monte Sinai per manum Moysi.	
Holy-Bible---Latin---Vulgata-Sistina	004	NUM	011	034	MODIFY	Vocatusque est ille locus, Sepulchra concupiscentiae: ibi enim sepelierunt populum qui desideraverat.	Vocatusque est ille locus, Sepulchra concupiscentiae: ibi enim sepelierunt populum qui desideraverat. Egressi autem de Sepulchris concupiscentiae, venerunt in Haseroth, et manserunt ibi.
Holy-Bible---Latin---Vulgata-Sistina	004	NUM	011	035	ADD	Egressi autem de Sepulchris concupiscentiae, venerunt in Haseroth, et manserunt ibi.	
Holy-Bible---Latin---Vulgata-Sistina	007	JDG	021	024	MODIFY	Filii quoque Israel reversi sunt per tribus, et familias in tabernacula sua.	Filii quoque Israel reversi sunt per tribus, et familias in tabernacula sua. In diebus illis nec erat rex in Israel: sed unusquisque quod sibi rectum videbatur, hoc faciebat.
Holy-Bible---Latin---Vulgata-Sistina	007	JDG	021	025	ADD	In diebus illis nec erat rex in Israel: sed unusquisque quod sibi rectum videbatur, hoc faciebat.	
Holy-Bible---Latin---Vulgata-Sistina	013	1CH	011	046	MODIFY	Eliel Mahumites, et Ieribai, et Iosaia filii Elnaem, et Iethma Moabites,	Eliel Mahumites, et Ieribai, et Iosaia filii Elnaem, et Iethma Moabites, Eliel, et Obed, et Iasiel de Masobia.
Holy-Bible---Latin---Vulgata-Sistina	013	1CH	011	047	ADD	Eliel, et Obed, et Iasiel de Masobia.	
Holy-Bible---Latin---Vulgata-Sistina	013	1CH	020	007	MODIFY	Hic blasphemavit Israel: et percussit eum Ionathan filius Samaa fratris David.	Hic blasphemavit Israel: et percussit eum Ionathan filius Samaa fratris David. Hi sunt filii Rapha in Geth, qui ceciderunt in manu David et servorum eius.
Holy-Bible---Latin---Vulgata-Sistina	013	1CH	020	008	ADD	Hi sunt filii Rapha in Geth, qui ceciderunt in manu David et servorum eius.	
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	003	030	MODIFY	Post eum aedificavit Hanania filius Selemiae, et Hanun filius Seleph sextus, mensuram secundam: post eum aedificavit Mosollam filius Barachiae, contra gazophylacium suum.	Post eum aedificavit Hanania filius Selemiae, et Hanun filius Seleph sextus, mensuram secundam: post eum aedificavit Mosollam filius Barachiae, contra gazophylacium suum. Post eum aedificavit Melchias filius aurificis usque ad domum Nathinaeorum, et scruta vendentium contra portam iudicialem, et usque ad coenaculum anguli.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	003	031	MODIFY	Post eum aedificavit Melchias filius aurificis usque ad domum Nathinaeorum, et scruta vendentium contra portam iudicialem, et usque ad coenaculum anguli.	Et inter coenaculum anguli in porta gregis aedificaverunt artifices et negotiatores.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	003	032	ADD	Et inter coenaculum anguli in porta gregis aedificaverunt artifices et negotiatores.	
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	033	MODIFY	et Azarias, Esdras, et Mosollam,	et Azarias, Esdras, et Mosollam, Iudas, et Beniamin, et Semeia, et Ieremias.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	034	MODIFY	Iudas, et Beniamin, et Semeia, et Ieremias.	Et de filiis sacerdotum in tubis, Zacharias filius Ionathan, filius Semeiae, filius Mathaniae, filius Michaiae, filius Zechur, filius Asaph,
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	035	MODIFY	Et de filiis sacerdotum in tubis, Zacharias filius Ionathan, filius Semeiae, filius Mathaniae, filius Michaiae, filius Zechur, filius Asaph,	et fratres eius Semeia, et Azareel, Malalai, Galalai, Maai, Nathanael, et Iudas, et Hanani, in vasis cantici David viri Dei: et Esdras scriba ante eos in porta Fontis.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	036	MODIFY	et fratres eius Semeia, et Azareel, Malalai, Galalai, Maai, Nathanael, et Iudas, et Hanani, in vasis cantici David viri Dei: et Esdras scriba ante eos in porta Fontis.	Et contra eos ascenderunt in gradibus civitatis David in ascensu muri super domum David, et usque ad portam Aquarum ad Orientem.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	037	MODIFY	Et contra eos ascenderunt in gradibus civitatis David in ascensu muri super domum David, et usque ad portam Aquarum ad Orientem.	Et chorus secundus gratias referentium ibat ex adverso, et ego post eum, et media pars populi super murum et super turrim furnorum, et usque ad murum latissimum,
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	038	MODIFY	Et chorus secundus gratias referentium ibat ex adverso, et ego post eum, et media pars populi super murum et super turrim furnorum, et usque ad murum latissimum,	et super portam Ephraim, et super portam antiquam, et super portam piscium et turrim Hananeel, et turrim Emath, et usque ad portam gregis: et steterunt in porta custodiae,
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	039	MODIFY	et super portam Ephraim, et super portam antiquam, et super portam piscium et turrim Hananeel, et turrim Emath, et usque ad portam gregis: et steterunt in porta custodiae,	steteruntque duo chori laudantium in domo Dei, et ego, et dimidia pars magistratuum mecum.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	040	MODIFY	steteruntque duo chori laudantium in domo Dei, et ego, et dimidia pars magistratuum mecum.	Et Sacerdotes, Eliachim, Maasia, Miamin, Michea, Elioenai, Zacharia, Hanania in tubis,
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	041	MODIFY	Et Sacerdotes, Eliachim, Maasia, Miamin, Michea, Elioenai, Zacharia, Hanania in tubis,	et Maasia, et Semeia, et Eleazar, et Azzi, et Iohanan, et Melchia, et Aelam, et Ezer. Et clare cecinerunt cantores, et Iezraia praepositus:
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	042	MODIFY	et Maasia, et Semeia, et Eleazar, et Azzi, et Iohanan, et Melchia, et Aelam, et Ezer. Et clare cecinerunt cantores, et Iezraia praepositus:	et immolaverunt in die illa victimas magnas, et laetati sunt: Deus enim laetificaverat eos laetitia magna: sed et uxores eorum et liberi gavisi sunt, et audita est laetitia Ierusalem procul.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	043	MODIFY	et immolaverunt in die illa victimas magnas, et laetati sunt: Deus enim laetificaverat eos laetitia magna: sed et uxores eorum et liberi gavisi sunt, et audita est laetitia Ierusalem procul.	Recensuerunt quoque in die illa viros super gazophylacia thesauri ad libamina, et ad primitias, et ad decimas, ut introferrent per eos principes civitatis in decore gratiarum actionis, Sacerdotes et Levitas: quia laetificatus est Iuda in Sacerdotibus et Levitis astantibus.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	044	MODIFY	Recensuerunt quoque in die illa viros super gazophylacia thesauri ad libamina, et ad primitias, et ad decimas, ut introferrent per eos principes civitatis in decore gratiarum actionis, Sacerdotes et Levitas: quia laetificatus est Iuda in Sacerdotibus et Levitis astantibus.	Et custodierunt observationem Dei sui, et observationem expiationis, et cantores, et ianitores iuxta praeceptum David, et Salomonis filii eius,
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	045	MODIFY	Et custodierunt observationem Dei sui, et observationem expiationis, et cantores, et ianitores iuxta praeceptum David, et Salomonis filii eius,	quia in diebus David et Asaph ab exordio erant principes constituti cantorum in carmine laudantium, et confitentium Deo.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	046	MODIFY	quia in diebus David et Asaph ab exordio erant principes constituti cantorum in carmine laudantium, et confitentium Deo.	Et omnis Israel, in diebus Zorobabel, et in diebus Nehemiae dabant partes cantoribus et ianitoribus per dies singulos, et sanctificabant Levitas, et Levitae sanctificabant filios Aaron.
Holy-Bible---Latin---Vulgata-Sistina	016	NEH	012	047	ADD	Et omnis Israel, in diebus Zorobabel, et in diebus Nehemiae dabant partes cantoribus et ianitoribus per dies singulos, et sanctificabant Levitas, et Levitae sanctificabant filios Aaron.	
Holy-Bible---Latin---Vulgata-Sistina	018	JOB	042	016	MODIFY	Vixit autem Iob post haec, centum quadraginta annis, et vidit filios suos, et filios filiorum suorum usque ad quartam generationem,	Vixit autem Iob post haec, centum quadraginta annis, et vidit filios suos, et filios filiorum suorum usque ad quartam generationem, et mortuus est senex, et plenus dierum.
Holy-Bible---Latin---Vulgata-Sistina	018	JOB	042	017	ADD	et mortuus est senex, et plenus dierum.	
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	015	010	MODIFY	Quoniam non derelinques animam meam in inferno: nec dabis sanctum tuum videre corruptionem.	Quoniam non derelinques animam meam in inferno: nec dabis sanctum tuum videre corruptionem. Notas mihi fecisti vias vitae, adimplebis me laetitia cum vultu tuo: delectationes in dextera tua usque in finem.
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	015	011	ADD	Notas mihi fecisti vias vitae, adimplebis me laetitia cum vultu tuo: delectationes in dextera tua usque in finem.	
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	055	011	MODIFY	In Deo laudabo verbum, in Domino laudabo sermonem:	In Deo laudabo verbum, in Domino laudabo sermonem: in Deo speravi, non timebo quid faciat mihi homo.
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	055	012	MODIFY	in Deo speravi, non timebo quid faciat mihi homo.	In me sunt Deus vota tua, quae reddam, laudationes tibi.
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	055	013	MODIFY	In me sunt Deus vota tua, quae reddam, laudationes tibi.	Quoniam eripuisti animam meam de morte, et pedes meos de lapsu: ut placeam coram Deo in lumine viventium.
Holy-Bible---Latin---Vulgata-Sistina	019	PSA	055	014	ADD	Quoniam eripuisti animam meam de morte, et pedes meos de lapsu: ut placeam coram Deo in lumine viventium.	
Holy-Bible---Latin---Vulgata-Sistina	022	SOL	004	016	MODIFY	Surge Aquilo, et veni Auster, perfla hortum meum, et fluant aromata illius.  Veniat dilectus meus in hortum suum, et comedat fructum pomorum suorum.	Surge Aquilo, et veni Auster, perfla hortum meum, et fluant aromata illius.
Holy-Bible---Latin---Vulgata-Sistina	022	SOL	005	001	MODIFY	Veni in hortum meum soror mea sponsa, messui myrrham meam cum aromatibus meis: comedi favum cum melle meo, bibi vinum meum cum lacte meo: comedite amici, et bibite, et inebriamini charissimi.	Veniat dilectus meus in hortum suum, et comedat fructum pomorum suorum. Veni in hortum meum soror mea sponsa, messui myrrham meam cum aromatibus meis: comedi favum cum melle meo, bibi vinum meum cum lacte meo: comedite amici, et bibite, et inebriamini charissimi.
Holy-Bible---Latin---Vulgata-Sistina	022	SOL	006	012	MODIFY	Revertere, revertere Sunamitis: revertere revertere, ut intueamur te.  Quid videbis in Sunamite, nisi choros castrorum?	Revertere, revertere Sunamitis: revertere revertere, ut intueamur te.
Holy-Bible---Latin---Vulgata-Sistina	022	SOL	007	001	MODIFY	Quam pulchri sunt gressus tui in calceamentis, filia principis! Iuncturae femorum tuorum, sicut monilia, quae fabricata sunt manu artificis.	Quid videbis in Sunamite, nisi choros castrorum? Quam pulchri sunt gressus tui in calceamentis, filia principis! Iuncturae femorum tuorum, sicut monilia, quae fabricata sunt manu artificis.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	004	MODIFY	Ieremias autem libere ambulabat in medio populi: non enim miserant eum in custodiam carceris.	Ieremias autem libere ambulabat in medio populi: non enim miserant eum in custodiam carceris. Igitur exercitus Pharaonis egressus est de Aegypto: et audientes Chaldaei, qui obsidebant Ierusalem, huiuscemodi nuncium, recesserunt ab Ierusalem.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	005	MODIFY	Igitur exercitus Pharaonis egressus est de Aegypto: et audientes Chaldaei, qui obsidebant Ierusalem, huiuscemodi nuncium, recesserunt ab Ierusalem.	Et factum est verbum Domini ad Ieremiam prophetam, dicens:
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	006	MODIFY	Et factum est verbum Domini ad Ieremiam prophetam, dicens:	Haec dicit Dominus Deus Israel: Sic dicetis regi Iuda, qui misit vos ad me interrogandum: Ecce exercitus Pharaonis, qui egressus est vobis in auxilium, revertetur in terram suam in Aegyptum.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	007	MODIFY	Haec dicit Dominus Deus Israel: Sic dicetis regi Iuda, qui misit vos ad me interrogandum: Ecce exercitus Pharaonis, qui egressus est vobis in auxilium, revertetur in terram suam in Aegyptum.	et redient Chaldaei, et bellabunt contra civitatem hanc: et capient eam, et succendent eam igne.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	008	MODIFY	et redient Chaldaei, et bellabunt contra civitatem hanc: et capient eam, et succendent eam igne.	Haec dicit Dominus: Nolite decipere animas vestras, dicentes: Euntes abibunt, et recedent a nobis Chaldaei, quia non abibunt.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	009	MODIFY	Haec dicit Dominus: Nolite decipere animas vestras, dicentes: Euntes abibunt, et recedent a nobis Chaldaei, quia non abibunt.	Sed et si percusseritis omnem exercitum Chaldaeorum, qui praeliantur adversum vos, et derelicti fuerint ex eis aliqui vulnerati: singuli de tentorio suo consurgent, et incendent civitatem hanc igne.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	010	MODIFY	Sed et si percusseritis omnem exercitum Chaldaeorum, qui praeliantur adversum vos, et derelicti fuerint ex eis aliqui vulnerati: singuli de tentorio suo consurgent, et incendent civitatem hanc igne.	Ergo cum recessisset exercitus Chaldaeorum ab Ierusalem propter exercitum Pharaonis,
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	011	MODIFY	Ergo cum recessisset exercitus Chaldaeorum ab Ierusalem propter exercitum Pharaonis,	egressus est Ieremias de Ierusalem ut iret in Terram Beniamin, et divideret ibi possessionem in conspectu civium.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	012	MODIFY	egressus est Ieremias de Ierusalem ut iret in Terram Beniamin, et divideret ibi possessionem in conspectu civium.	Cumque pervenisset ad portam Beniamin, erat ibi custos portae per vices, nomine Ierias, filius Selemiae filii Hananiae, et apprehendit Ieremiam prophetam, dicens: Ad Chaldaeos profugis.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	013	MODIFY	Cumque pervenisset ad portam Beniamin, erat ibi custos portae per vices, nomine Ierias, filius Selemiae filii Hananiae, et apprehendit Ieremiam prophetam, dicens: Ad Chaldaeos profugis.	Et respondit Ieremias: Falsum est, non fugio ad Chaldaeos. Et non audivit eum: sed comprehendit Ierias Ieremiam, et adduxit eum ad principes.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	014	MODIFY	Et respondit Ieremias: Falsum est, non fugio ad Chaldaeos. Et non audivit eum: sed comprehendit Ierias Ieremiam, et adduxit eum ad principes.	Quam ob rem irati principes contra Ieremiam, caesum eum miserunt in carcerem, qui erat in domo Ionathan scribae: ipse enim praepositus erat super carcerem.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	015	MODIFY	Quam ob rem irati principes contra Ieremiam, caesum eum miserunt in carcerem, qui erat in domo Ionathan scribae: ipse enim praepositus erat super carcerem.	Itaque ingressus est Ieremias in domum laci et in ergastulum: et sedit ibi Ieremias diebus multis.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	016	MODIFY	Itaque ingressus est Ieremias in domum laci et in ergastulum: et sedit ibi Ieremias diebus multis.	Mittens autem Sedechias rex tulit eum: et interrogavit eum in domo sua abscondite, et dixit: Putasne est sermo a Domino? Et dixit Ieremias: Est. Et ait: In manus regis Babylonis traderis.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	017	MODIFY	Mittens autem Sedechias rex tulit eum: et interrogavit eum in domo sua abscondite, et dixit: Putasne est sermo a Domino? Et dixit Ieremias: Est. Et ait: In manus regis Babylonis traderis.	Et dixit Ieremias ad regem Sedechiam: Quid peccavi tibi, et servis tuis, et populo tuo, quia misisti me in domum carceris?
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	018	MODIFY	Et dixit Ieremias ad regem Sedechiam: Quid peccavi tibi, et servis tuis, et populo tuo, quia misisti me in domum carceris?	Ubi sunt prophetae vestri, qui prophetabant vobis, et dicebant: Non veniet rex Babylonis super vos, et super terram hanc?
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	019	MODIFY	Ubi sunt prophetae vestri, qui prophetabant vobis, et dicebant: Non veniet rex Babylonis super vos, et super terram hanc?	Nunc ergo audi obsecro domine mi rex: Valeat deprecatio mea in conspectu tuo: et ne me remittas in domum Ionathan scribae, ne moriar ibi.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	020	MODIFY	Nunc ergo audi obsecro domine mi rex: Valeat deprecatio mea in conspectu tuo: et ne me remittas in domum Ionathan scribae, ne moriar ibi.	Praecepit ergo rex Sedechias ut traderetur Ieremias in vestibulo carceris: et daretur ei torta panis quotidie, excepto pulmento, donec consumerentur omnes panes de civitate: et mansit Ieremias in vestibulo carceris.
Holy-Bible---Latin---Vulgata-Sistina	024	JER	037	021	ADD	Praecepit ergo rex Sedechias ut traderetur Ieremias in vestibulo carceris: et daretur ei torta panis quotidie, excepto pulmento, donec consumerentur omnes panes de civitate: et mansit Ieremias in vestibulo carceris.	
Holy-Bible---Latin---Vulgata-Sistina	026	EZE	002	009	MODIFY	Et vidi, et ecce manus missa ad me, in qua erat involutus liber:	Et vidi, et ecce manus missa ad me, in qua erat involutus liber: et expandit illum coram me, qui erat scriptus intus, et foris: et scriptae erant in eo lamentationes, et carmen, et vae.
Holy-Bible---Latin---Vulgata-Sistina	026	EZE	002	010	ADD	et expandit illum coram me, qui erat scriptus intus, et foris: et scriptae erant in eo lamentationes, et carmen, et vae.	
Holy-Bible---Latin---Vulgata-Sistina	033	MIC	005	011	MODIFY	Et perdam civitates terrae tuae, et destruam omnes munitiones tuas,	Et perdam civitates terrae tuae, et destruam omnes munitiones tuas, et auferam maleficia de manu tua, et divinationes non erunt in te.
Holy-Bible---Latin---Vulgata-Sistina	033	MIC	005	012	MODIFY	et auferam maleficia de manu tua, et divinationes non erunt in te.	Et perire faciam sculptilia tua, et statuas tuas de medio tui: et non adorabis ultra opera manuum tuarum.
Holy-Bible---Latin---Vulgata-Sistina	033	MIC	005	013	MODIFY	Et perire faciam sculptilia tua, et statuas tuas de medio tui: et non adorabis ultra opera manuum tuarum.	Et evellam lucos tuos de medio tui: et conteram civitates tuas.
Holy-Bible---Latin---Vulgata-Sistina	033	MIC	005	014	MODIFY	Et evellam lucos tuos de medio tui: et conteram civitates tuas.	Et faciam in furore et in indignatione ultionem in omnibus gentibus, quae non audierunt.
Holy-Bible---Latin---Vulgata-Sistina	033	MIC	005	015	ADD	Et faciam in furore et in indignatione ultionem in omnibus gentibus, quae non audierunt.	
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	014	MODIFY	Et cum venisset ad turbam, accessit ad eum homo genibus provolutus ante eum, dicens:	Et cum venisset ad turbam, accessit ad eum homo genibus provolutus ante eum, dicens: Domine, miserere filio meo, quia lunaticus est, et male patitur: nam saepe cadit in ignem, et crebro in aquam.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	015	MODIFY	Domine, miserere filio meo, quia lunaticus est, et male patitur: nam saepe cadit in ignem, et crebro in aquam.	et obtuli eum discipulis tuis, et non potuerunt curare eum.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	016	MODIFY	et obtuli eum discipulis tuis, et non potuerunt curare eum.	Respondens autem Iesus, ait: O generatio incredula, et perversa, quousque ero vobiscum? usquequo patiar vos? Afferte huc illum ad me.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	017	MODIFY	Respondens autem Iesus, ait: O generatio incredula, et perversa, quousque ero vobiscum? usquequo patiar vos? Afferte huc illum ad me.	Et increpavit illum Iesus, et exiit ab eo daemonium, et curatus est puer ex illa hora.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	018	MODIFY	Et increpavit illum Iesus, et exiit ab eo daemonium, et curatus est puer ex illa hora.	Tunc accesserunt discipuli ad Iesum secreto, et dixerunt: Quare nos non potuimus eiicere illum?
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	019	MODIFY	Tunc accesserunt discipuli ad Iesum secreto, et dixerunt: Quare nos non potuimus eiicere illum?	Dixit illis Iesus: Propter incredulitatem vestram. Amen quippe dico vobis, si habueritis fidem, sicut granum sinapis, dicetis monti huic, Transi hinc, et transibit, et nihil impossibile erit vobis.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	020	MODIFY	Dixit illis Iesus: Propter incredulitatem vestram. Amen quippe dico vobis, si habueritis fidem, sicut granum sinapis, dicetis monti huic, Transi hinc, et transibit, et nihil impossibile erit vobis.	Hoc autem genus non eiicitur nisi per orationem, et ieiunium.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	021	MODIFY	Hoc autem genus non eiicitur nisi per orationem, et ieiunium.	Conversantibus autem eis in Galilaea, dixit illis Iesus: Filius hominis tradendus est in manus hominum:
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	022	MODIFY	Conversantibus autem eis in Galilaea, dixit illis Iesus: Filius hominis tradendus est in manus hominum:	et occident eum, et tertia die resurget. Et contristati sunt vehementer.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	023	MODIFY	et occident eum, et tertia die resurget. Et contristati sunt vehementer.	Et cum venissent Capharnaum, accesserunt qui didrachma accipiebant, ad Petrum, et dixerunt ei: Magister vester non solvit didrachma?
